"","delta_nbr","relative_regrowth","pct_recovery","postfire_fitted_slope","cluster","x_y","x","y","fire","canopy_cover","veg_height","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","absolute_regrowth","max.postfire.nbr","time_to_0.8recovery","time_to_0.6recovery","hli","SiteID"
"241",-216.6,-0.541867583595057,0.854969840020981,29.3846153846154,1,"-119.175109059_44.195878613",-119.175109059,44.195878613,"flagtail",55,110,306,365,310,473,345,394,392,412,395,421,0,0,0,0,35,86,226,153,207,293,321,326,215,286,381.3,164.7,0,-57.0286317361535,326,10,9,124,"FL_16_1"
"242",-201.2,0.333307325536104,1.12131969095845,33.0549450549451,1,"-119.152367059_44.182512613",-119.152367059,44.182512613,"flagtail",55,110,327,426,529,530,461,505,544,497,513,457,0,0,0,153,232,91,316,332,400,537,365,351,315,379,478.9,277.7,0,43.4649989861323,537,8,6,146,"FL_17_1"
"243",-270.8,-1.18392368818929,1.19962730025623,49.4835164835165,1,"-119.210455059_44.147630613",-119.210455059,44.147630613,"flagtail",55,110,328,388,452,437,423,454,475,439,414,483,0,0,0,0,0,19,55,157,246,311,392,405,469,515,429.3,158.5,0,-137.922143297044,515,10,9,155,"FL_18_1"
"244",-255.3,-1.09426314090616,0.929411764705882,44.3736263736264,1,"-119.167985059_44.183164613",-119.167985059,44.183164613,"flagtail",55,110,463,460,562,515,513,541,562,476,532,476,475,0,0,0,85,215,320,321,330,446,385,445,416,474,510,254.7,237.5,-127.453462063464,474,9,6,169,"FL_19_1"
"245",-223.1,-2.15798342037243,1.26907241462824,48.6813186813187,1,"-119.211003059_44.142740613",-119.211003059,44.142740613,"flagtail",55,110,317,334,413,420,409,397,470,461,409,499,406,0,0,0,0,67,160,207,279,385,394,406,431,524,412.9,189.8,203,-217.337748956308,524,9,8,168,"FL_20_1"
"246",-197.3,-0.52607708704005,1.28394473558838,53.4395604395604,1,"-119.195385059_44.144696613",-119.195385059,44.144696613,"flagtail",45,111,295,354,420,473,412,451,489,463,448,393,48,0,0,0,30,55,226,261,322,424,445,462,513,539,419.8,222.5,24,-62.9784604135627,539,9,7,146,"FL_21_1"
"247",-298.2,-0.997566020634984,0.963013080739738,33.6043956043956,1,"-119.166341059_44.187728613",-119.166341059,44.187728613,"flagtail",55,110,345,390,457,457,485,463,534,454,405,444,0,0,4,0,0,129,19,40,217,324,427,292,291,274,443.4,145.2,0,-120.881189299304,427,10,9,156,"FL_22_1"
"248",-484.8,-1.10263327928983,0.797209026128266,51.6538461538462,1,"-119.202509059_44.155780613",-119.202509059,44.155780613,"flagtail",65,110,535,601,658,664,713,741,727,725,673,699,0,0,0,0,0,8,135,205,288,396,399,457,445,537,673.6,188.8,0,-204.025094293677,537,NA,11,149,"FL_23_1"
"249",-236.5,-0.783010351963308,0.83717149823896,23.032967032967,1,"-119.156477059_44.189032613",-119.156477059,44.189032613,"flagtail",55,110,254,312,337,450,316,380,439,402,419,382,0,0,0,0,0,10,167,153,248,309,236,203,143,213,369.1,132.6,0,-85.7313929766659,309,9,8,114,"FL_24_1"
"250",-337.1,-0.67715011034813,0.70914902117459,31.2527472527473,1,"-119.170725059_44.187402613",-119.170725059,44.187402613,"flagtail",55,110,419,437,465,516,515,452,578,540,533,551,0,0,0,28,172,16,210,131,159,302,262,355,317,334,500.6,163.5,0,-96.4762781580125,355,NA,9,152,"FL_25_1"
"251",-304.5,0.00136563851644456,0.681224337439343,31.1263736263736,1,"-119.157573059_44.183816613",-119.157573059,44.183816613,"flagtail",55,110,432,385,557,504,494,578,672,579,556,601,0,0,0,38,189,187,360,250,269,365,291,364,332,355,535.8,231.3,0,0.22136869952314,365,NA,6,144,"FL_26_1"
"252",-250.2,-0.801704731086726,0.964052287581699,41.4010989010989,1,"-119.222237059_44.161322613",-119.222237059,44.161322613,"flagtail",45,110,287,405,468,437,395,434,460,445,471,482,0,0,0,0,0,66,178,217,259,338,349,375,377,413,428.4,178.2,0,-96.5718832330779,413,10,8,174,"FL_27_1"
"253",-310.5,-0.323500219173588,0.798650168728909,40.510989010989,1,"-119.225251059_44.163278613",-119.225251059,44.163278613,"flagtail",55,110,441,506,524,608,523,586,625,507,504,510,0,0,0,50,0,139,259,292,324,385,420,360,352,426,533.4,222.9,0,-45.427776234848,426,NA,8,186,"FL_28_1"
"254",-331.7,-2.32357161464969,0.695086098278034,32.1648351648352,1,"-119.166341059_44.186424613",-119.166341059,44.186424613,"flagtail",65,110,345,388,513,527,483,486,558,494,456,512,406,0,0,0,0,0,90,149,266,307,331,302,281,243,476.2,144.5,203,-263.092983448152,331,NA,9,166,"FL_29_1"
"255",-100.5,-0.333539067488085,1.23681687440077,14.0879120879121,1,"-119.163327059_44.198160613",-119.163327059,44.198160613,"flagtail",55,110,182,137,211,228,143,206,268,225,176,310,0,0,0,0,0,56,151,202,132,258,156,126,89,127,208.6,108.1,0,-20.7859884685777,258,7,6,156,"FL_30_1"
"256",-85.7,-0.558824383037322,1.50738150738151,34.0714285714286,2,"-119.169081059_44.195552613",-119.169081059,44.195552613,"flagtail",55,110,258,197,227,232,221,249,297,289,280,324,0,0,0,0,0,0,201,239,242,327,388,320,244,307,257.4,171.7,0,-43.1340715140802,388,7,6,163,"FL_1_2"
"257",-120.7,0.555136867975249,1.18692070030896,32.8241758241758,2,"-119.190727059_44.182512613",-119.190727059,44.182512613,"flagtail",55,110,291,324,399,462,391,345,421,425,402,424,0,0,0,166,255,55,324,350,298,395,461,373,308,389,388.4,267.7,0,56.9105665010505,461,6,4,199,"FL_2_2"
"258",-106.1,1.60063754288579,1.26191258626356,11.7417582417582,2,"-119.173739059_44.197182613",-119.173739059,44.197182613,"flagtail",55,110,248,325,255,334,294,297,389,271,301,329,0,0,0,68,172,240,384,333,184,198,215,188,156,172,304.3,198.2,0,133.751865511779,384,6,5,196,"FL_3_2"
"259",-109,0.555025388253267,1.10395584176633,32.521978021978,2,"-119.181137059_44.190988613",-119.181137059,44.190988613,"flagtail",45,110,290,323,294,346,323,356,358,282,333,356,0,0,0,9,102,180,261,290,296,359,314,360,318,316,326.1,217.1,0,47.6418144439771,360,6,6,139,"FL_4_2"
"260",-108,-1.46981188885598,1.66494845360825,64.7582417582418,2,"-119.211003059_44.143392613",-119.211003059,44.143392613,"flagtail",45,110,276,346,376,378,384,375,430,420,438,457,350,0,0,0,21,105,250,316,425,523,568,592,578,646,388,280,175,-143.827303636415,646,7,6,153,"FL_5_2"
"261",-46.4,0.380739876954224,1.47933565083044,30.5,2,"-119.168807059_44.196856613",-119.168807059,44.196856613,"flagtail",55,110,215,211,252,272,228,237,307,283,298,286,0,0,0,21,35,74,290,315,298,383,373,336,223,256,258.9,212.5,0,29.4265871093506,383,6,6,156,"FL_6_2"
"262",20,1.10249898930106,2.25484439224897,35.4230769230769,2,"-119.215661059_44.167516613",-119.215661059,44.167516613,"flagtail",45,110,153,148,164,184,140,168,198,183,163,202,0,0,0,0,73,100,227,223,259,337,380,304,300,384,170.3,190.3,0,55.1445929791414,384,6,6,171,"FL_7_2"
"263",-47.8,0.698192699146532,1.36277602523659,13.8296703296703,2,"-119.179219059_44.190988613",-119.179219059,44.190988613,"flagtail",45,110,105,97,164,135,170,163,173,184,193,201,0,0,0,14,69,82,216,162,81,200,123,160,118,180,158.5,110.7,0,34.0804034347269,216,6,6,145,"FL_8_2"
"264",-9.10000000000002,2.71553000461405,1.829814459373,6.76373626373626,2,"-119.161409059_44.198812613",-119.161409059,44.198812613,"flagtail",45,110,162,118,138,189,123,175,193,145,113,207,0,0,0,0,120,192,286,235,144,247,106,142,55,77,156.3,147.2,0,119.350366009002,286,5,4,171,"FL_9_2"
"265",-37.7,-0.365620587682456,1.78163771712159,33.2912087912088,2,"-119.168807059_44.195878613",-119.168807059,44.195878613,"flagtail",55,110,182,150,182,231,196,198,229,206,231,210,0,0,0,0,0,0,153,223,229,321,359,353,250,267,201.5,163.8,0,-20.7777287052189,359,7,6,150,"FL_10_2"
"266",37.9,0.0320309751367073,2.85065819337267,62.8681318681319,2,"-119.207167059_44.151542613",-119.207167059,44.151542613,"flagtail",45,110,161,194,161,228,179,235,261,226,268,290,0,0,0,0,20,30,209,353,433,434,525,578,563,628,220.3,258.2,0,2.15366742248079,628,6,6,178,"FL_11_2"
"267",-42.8,0.934720738016835,1.45307140629872,40.7362637362637,2,"-119.223333059_44.162952613",-119.223333059,44.162952613,"flagtail",45,110,305,253,288,336,298,336,354,335,310,392,0,0,0,88,113,210,332,325,417,450,442,402,362,466,320.7,277.9,0,81.9145263673585,466,6,5,83,"FL_12_2"
"268",-107.2,0.762601381562571,1.25994694960212,35.1648351648352,2,"-119.168533059_44.198812613",-119.168533059,44.198812613,"flagtail",55,110,308,355,419,382,387,391,394,362,355,417,0,0,0,2,122,216,370,339,386,475,367,421,301,325,377,269.8,0,75.6812352669958,475,6,6,157,"FL_13_2"
"269",-107.9,0.359524978518555,1.39074960127592,28.1373626373626,2,"-119.154833059_44.198160613",-119.154833059,44.198160613,"flagtail",55,110,247,261,304,389,278,345,366,311,298,336,0,0,0,0,95,117,278,215,302,436,264,349,246,221,313.5,205.6,0,31.3567447031895,436,6,6,188,"FL_14_2"
"270",-166.6,0.362178480646969,1.18159708147548,47.6758241758242,2,"-119.200043059_44.158388613",-119.200043059,44.158388613,"flagtail",45,111,410,434,499,505,527,493,501,552,492,521,0,0,81,199,200,221,284,365,410,502,472,534,548,583,493.4,326.8,0,43.8589771060182,583,8,7,161,"FL_15_2"
"271",-118.2,0.179199623203295,1.35050251256281,62.5714285714286,2,"-119.200865059_44.153172613",-119.200865059,44.153172613,"flagtail",65,111,345,411,465,545,472,500,529,500,488,521,0,0,0,151,78,119,344,468,573,645,585,631,588,621,477.6,359.4,0,22.7318654933918,645,7,6,150,"FL_16_2"
"272",-33.6,-0.400500097214455,1.78260869565217,23.9175824175824,2,"-119.167711059_44.195878613",-119.167711059,44.195878613,"flagtail",55,110,86,146,167,190,143,165,174,164,183,192,0,0,0,0,0,0,125,188,197,287,248,229,167,202,161,127.4,0,-18.0916277069591,287,7,6,163,"FL_17_2"
"273",-142.3,-0.879317508636602,1.62637362637363,49.456043956044,2,"-119.212373059_44.148282613",-119.212373059,44.148282613,"flagtail",45,111,240,282,314,324,272,316,396,345,314,382,0,0,0,0,0,0,113,215,270,365,385,414,439,518,318.5,176.2,0,-82.6446222221507,518,8,7,144,"FL_18_2"
"274",15.6,0.191112249694318,2.21343873517787,44.2527472527472,2,"-119.169081059_44.195226613",-119.169081059,44.195226613,"flagtail",45,110,195,141,168,183,184,224,268,228,180,253,0,0,0,0,35,4,217,268,360,448,443,405,357,399,202.4,218,0,11.8109263880207,448,6,6,155,"FL_19_2"
"275",74.3,4.92818713364098,2.1003717472119,27.8791208791209,2,"-119.149901059_44.182838613",-119.149901059,44.182838613,"flagtail",35,110,371,335,272,324,260,279,337,212,168,132,0,0,0,155,299,296,454,411,454,565,408,391,251,335,269,343.3,0,292.986015886189,565,4,4,128,"FL_20_2"
"276",-61.7,-0.0579719170096639,1.56158357771261,33.4725274725275,2,"-119.168259059_44.196530613",-119.168259059,44.196530613,"flagtail",45,110,185,216,262,309,239,258,320,296,281,362,0,0,0,0,27,59,245,327,303,382,426,342,243,268,272.8,211.1,0,-4.63751212959077,426,6,6,147,"FL_21_2"
"277",-33.6,2.34108934647076,1.254036598493,19.8571428571428,2,"-119.164971059_44.193922613",-119.164971059,44.193922613,"flagtail",55,110,315,283,331,433,404,371,482,424,344,329,0,0,204,276,303,348,400,299,336,466,341,407,346,349,371.6,338,0,191.73864513757,466,4,3,161,"FL_22_2"
"278",-140.9,-0.584826249217853,1.51357733175915,64.6483516483516,2,"-119.202509059_44.156758613",-119.202509059,44.156758613,"flagtail",55,110,321,332,426,431,416,413,452,481,452,511,0,0,0,105,47,31,221,306,409,550,558,599,637,641,423.5,282.6,0,-68.7138827021465,641,8,7,132,"FL_23_2"
"279",-162,1.5037131756021,0.862280343277483,12.989010989011,2,"-119.160861059_44.195226613",-119.160861059,44.195226613,"flagtail",35,111,480,512,505,614,455,449,505,472,445,457,10,56,167,362,364,282,408,244,345,422,314,366,280,342,489.4,327.4,33,134.677907919878,422,6,3,171,"FL_24_2"
"280",-61,0.370202710073482,1.42784810126582,19.2252747252747,2,"-119.167711059_44.198160613",-119.167711059,44.198160613,"flagtail",55,110,142,167,202,234,187,202,219,207,192,223,0,0,0,0,0,98,204,204,165,282,202,210,136,174,197.5,136.5,0,20.2601362889487,282,6,6,163,"FL_25_2"
"281",-129.3,0.120967979616955,1.2132752992383,36.945054945055,2,"-119.186617059_44.185446613",-119.186617059,44.185446613,"flagtail",45,110,325,369,380,403,289,377,398,367,304,464,0,0,0,156,77,85,273,301,321,446,334,390,373,397,367.6,238.3,0,11.0662505348718,446,7,6,192,"FL_26_2"
"282",-72.3,0.60470776755099,1.31342062193126,25.5659340659341,2,"-119.171547059_44.193270613",-119.171547059,44.193270613,"flagtail",45,110,307,156,198,312,204,229,261,264,198,315,0,0,0,65,124,68,246,240,148,302,233,295,222,321,244.4,172.1,0,38.3615428222099,321,6,6,147,"FL_27_2"
"283",-144.5,0.35168411653916,1.23459607485167,46.8516483516483,2,"-119.185795059_44.198812613",-119.185795059,44.198812613,"flagtail",55,110,353,381,480,469,414,433,450,503,442,457,0,0,0,102,109,276,286,304,356,456,541,507,489,456,438.2,293.7,0,42.5841616082853,541,8,5,196,"FL_28_2"
"284",-99.8,1.85408099017961,0.833011955264173,1.39560439560439,2,"-119.203331059_44.173710613",-119.203331059,44.173710613,"flagtail",35,111,154,287,222,364,287,255,338,239,187,260,0,0,84,216,199,161,201,155,137,177,139,126,104,121,259.3,159.5,0,94.1271285321315,216,3,3,129,"FL_29_2"
"285",27.1,0.741919996597394,2.53968253968254,27.3021978021978,2,"-119.214839059_44.166212613",-119.214839059,44.166212613,"flagtail",45,110,142,83,95,136,80,101,122,166,135,137,0,0,0,24,57,55,119,184,196,264,304,265,219,279,119.7,146.8,0,28.1267681166883,304,6,6,170,"FL_30_2"
"286",-158.8,-2.44092907963895,0.0869025450031037,-0.456043956043956,3,"-119.212921059_44.172080613",-119.212921059,44.172080613,"flagtail",45,110,82,143,168,242,169,159,212,162,155,119,155,0,0,14,9,0,0,0,0,0,0,0,0,0,161.1,2.3,77.5,-89.7452609222397,14,NA,NA,154,"FL_1_3"
"287",-64.7,-1.14345425901528,0,0,3,"-119.182233059_44.204680613",-119.182233059,44.204680613,"flagtail",45,110,62,95,73,106,20,75,84,22,69,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,0,0,-16.8467931935392,0,NA,NA,205,"FL_2_3"
"288",-399.8,-1.18427184151931,0.485787017394994,19.1593406593407,3,"-119.159217059_44.183164613",-119.159217059,44.183164613,"flagtail",55,110,399,325,450,520,463,479,581,472,518,507,0,0,0,49,82,9,10,26,88,159,110,183,223,229,471.4,71.6,0,-158.694856676118,229,NA,NA,154,"FL_3_3"
"289",-264.5,-1.16692343727185,0.647460647460647,12.510989010989,3,"-119.157573059_44.191966613",-119.157573059,44.191966613,"flagtail",45,110,345,273,314,420,304,327,398,307,311,368,0,0,0,0,0,0,72,67,133,218,104,128,52,116,336.7,72.2,0,-102.240092942418,218,NA,9,137,"FL_4_3"
"290",-423.1,-1.21151840351548,0.553554502369668,22.6868131868132,3,"-119.158943059_44.191314613",-119.158943059,44.191314613,"flagtail",55,110,418,436,514,570,512,513,621,587,511,593,0,0,0,0,0,0,82,89,189,292,162,230,170,197,527.5,104.4,0,-182.377543669778,292,NA,NA,151,"FL_5_3"
"291",-306,-1.19291479165514,0.488384371700106,12.6208791208791,3,"-119.164423059_44.192944613",-119.164423059,44.192944613,"flagtail",45,110,311,324,400,475,335,392,429,341,353,428,0,0,0,0,0,0,86,97,113,185,107,140,97,89,378.8,72.8,0,-116.175285357718,185,NA,NA,168,"FL_6_3"
"292",-282.6,-1.28574102560408,0.483570985740855,5.76923076923077,3,"-119.158669059_44.194900613",-119.158669059,44.194900613,"flagtail",55,110,270,210,314,357,355,335,401,333,307,344,0,0,0,0,0,0,16,41,50,156,104,33,34,15,322.6,40,0,-115.33645925054,156,NA,NA,161,"FL_7_3"
"293",-304.2,-0.791137165972941,0.335110434120335,3.25824175824176,3,"-119.169081059_44.202398613",-119.169081059,44.202398613,"flagtail",45,110,279,473,335,452,430,316,443,433,370,408,0,0,91,70,129,76,34,101,97,132,86,81,92,83,393.9,89.7,0,-75.680674944478,132,NA,NA,126,"FL_8_3"
"294",-274.7,-0.954130160529592,0.354318253717178,4.57692307692308,3,"-119.159491059_44.186424613",-119.159491059,44.186424613,"flagtail",45,110,381,245,378,366,298,295,354,323,233,288,0,0,0,0,0,0,46,100,67,83,112,6,14,36,316.1,41.4,0,-75.5668321925017,112,NA,NA,211,"FL_9_3"
"295",-446.9,-1.23181096510434,0.30655179322781,6.7967032967033,3,"-119.215661059_44.170124613",-119.215661059,44.170124613,"flagtail",55,110,424,485,517,504,513,465,555,482,495,551,0,0,0,67,77,0,38,42,55,153,54,36,105,97,499.1,52.2,0,-159.36701121177,153,NA,NA,159,"FL_10_3"
"296",-356.6,-1.05958285267394,0.434576110187604,13.8571428571429,3,"-119.161683059_44.188706613",-119.161683059,44.188706613,"flagtail",55,110,416,406,458,443,402,406,469,448,398,365,0,0,0,0,1,0,85,23,110,183,128,115,96,135,421.1,64.5,0,-120.401545728131,183,NA,NA,165,"FL_11_3"
"297",-362.1,-1.26213996511923,0.538599640933573,19.6153846153846,3,"-119.195933059_44.198160613",-119.195933059,44.198160613,"flagtail",45,110,369,408,466,505,486,430,487,436,410,459,0,0,0,0,0,0,62,87,133,132,240,181,153,171,445.6,83.5,0,-142.986535657398,240,NA,NA,219,"FL_12_3"
"298",-428,-1.64954375454693,0.558147016245778,28.5659340659341,3,"-119.157299059_44.183816613",-119.157299059,44.183816613,"flagtail",55,111,530,618,616,676,565,578,671,658,630,675,573,0,0,40,101,170,286,253,271,269,261,286,294,347,621.7,193.7,286.5,-241.240320216762,347,NA,NA,135,"FL_13_3"
"299",-296.6,-1.45628267339606,0.323398858592264,3.85164835164835,3,"-119.160587059_44.193596613",-119.160587059,44.193596613,"flagtail",45,110,248,276,336,323,324,300,376,303,345,323,0,0,0,0,0,0,0,0,0,102,44,42,25,12,315.4,18.8,0,-126.931141882716,102,NA,NA,149,"FL_14_3"
"300",-384.1,-2.26188210792242,0.381856540084388,9.43406593406593,3,"-119.172369059_44.185446613",-119.172369059,44.185446613,"flagtail",55,110,354,428,488,505,426,479,515,507,497,541,487,0,0,104,113,19,170,99,75,125,77,117,114,181,474,89.9,243.5,-246.467018867356,181,NA,NA,151,"FL_15_3"
"301",-334,-1.05423900287937,0.478199718706048,21.1978021978022,3,"-119.214291059_44.165560613",-119.214291059,44.165560613,"flagtail",55,110,328,434,453,428,414,466,477,422,405,439,0,0,0,0,0,24,87,118,105,190,198,204,200,183,426.6,92.6,0,-120.499214344727,204,NA,NA,147,"FL_16_3"
"302",-348.2,-2.74045891159296,0.659847573204974,27.8516483516484,3,"-119.167163059_44.184468613",-119.167163059,44.184468613,"flagtail",55,111,430,426,499,522,534,429,547,542,530,527,519,104,0,0,85,47,126,182,223,268,244,329,299,311,498.6,150.4,311.5,-292.553552377463,329,NA,11,148,"FL_17_3"
"303",-360.1,-1.28490237487355,0,0,3,"-119.193741059_44.167842613",-119.193741059,44.167842613,"flagtail",55,110,319,385,373,437,376,358,434,306,295,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.1,0,0,-112.273113567863,0,NA,NA,184,"FL_18_3"
"304",-302.8,-0.900517377651828,0.519680987908413,14.1758241758242,3,"-119.200317059_44.193270613",-119.200317059,44.193270613,"flagtail",45,111,273,304,380,423,386,390,448,381,432,470,9,0,0,43,133,57,51,106,70,99,149,151,157,202,388.7,85.9,4.5,-97.4291061500822,202,NA,NA,159,"FL_19_3"
"305",-352.1,-0.533000351129729,0.414529914529915,6.57142857142856,3,"-119.189083059_44.190336613",-119.189083059,44.190336613,"flagtail",55,110,392,449,463,525,437,446,496,488,505,479,0,0,0,168,68,58,194,190,118,102,134,127,152,65,468,115.9,0,-65.0123311313921,194,NA,NA,151,"FL_20_3"
"306",-144.8,1.1003491648885,0.911484040802896,-4.50549450549451,3,"-119.194837059_44.168494613",-119.194837059,44.168494613,"flagtail",45,110,206,336,296,375,336,304,384,337,230,235,0,0,187,231,181,109,215,97,131,277,81,82,93,49,303.9,159.1,0,61.8066368520748,277,9,2,183,"FL_21_3"
"307",-468,-2.21472794154023,0.196155355041193,8.06593406593406,3,"-119.170177059_44.184142613",-119.170177059,44.184142613,"flagtail",45,110,486,469,513,586,485,523,575,518,469,474,395,0,0,0,9,0,85,63,64,88,46,63,70,100,509.8,41.8,197.5,-261.564226762799,100,NA,NA,202,"FL_22_3"
"308",-323.1,-1.25351041602791,0.154338963308096,-0.109890109890111,3,"-119.204427059_44.171754613",-119.204427059,44.171754613,"flagtail",55,110,280,372,346,359,345,309,370,334,356,363,0,0,0,48,9,0,53,40,34,19,0,0,0,30,343.4,20.3,0,-110.769003066818,53,NA,NA,182,"FL_23_3"
"309",-255.6,-0.846223574667831,0.423756019261637,8.2032967032967,3,"-119.174835059_44.192618613",-119.174835059,44.192618613,"flagtail",45,110,229,264,335,403,268,325,346,313,288,344,0,0,0,0,9,132,74,0,20,110,118,96,56,100,311.5,55.9,0,-71.1475893752019,132,NA,NA,155,"FL_24_3"
"310",-403.2,-1.62186606432878,0,0,3,"-119.194837059_44.165886613",-119.194837059,44.165886613,"flagtail",55,111,344,410,386,450,383,394,381,424,401,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.2,0,0,-169.636243665419,0,NA,NA,161,"FL_25_3"
"311",-408.2,-2.08231632691938,0.559027777777778,26.5549450549451,3,"-119.170725059_44.187076613",-119.170725059,44.187076613,"flagtail",55,110,482,536,608,594,532,595,610,577,591,635,563,0,0,28,101,98,206,186,204,322,281,252,223,306,576,167.8,281.5,-273.625729210312,322,NA,NA,170,"FL_26_3"
