X,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y,Plot,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re.0gen_prob
342,-119.379425681505,43.7211366094336,170.111784362793,-279.809898376465,1.25620820814211,1.13078158398295,0.721010794449007,56.0414235880087,1,-119.379425681505_43.7211366094336,NA,Egley,45,110,177,484,609,1761,N,N,445.480621337891,475.435821533203,439.495178222656,414.760162353516,425.36474609375,425.826293945312,448.768859863281,463.395324707031,493.302703857422,467.387115478516,-377.535858154297,-411.524322509766,-110.862258911133,95.7258911132812,116.556289672852,159.735977172852,300.911865234375,316.082366943359,363.18408203125,399.638336181641,471.669616699219,402.467956542969,508.763153076172,299.646820068359,449.921682739258,-394.530090332031,844.922973632812,233.036999849011,508.763153076172,8,6,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825,448.500445318459,5.94348582495949,12.694167859324,NA
343,-119.379440258199,43.8617446477483,-113.051230812073,-374.869118690491,0.0620755349428387,0.313763435609987,0.82675215052245,30.5519180062053,2,-119.379440258199_43.8617446477483,NA,Egley,45,110,192,522,650,1658,Y,N,217.979049682617,282.58447265625,272.663146972656,248.471771240234,264.459808349609,227.111419677734,253.239929199219,245.376953125,310.780670166016,295.511657714844,-408.533996582031,-393.126037597656,-165.98681640625,-178.791610717773,-147.979507446289,-111.888114929199,-5.27148151397705,-87.2855682373047,-46.0208473205566,1.43884897232056,4.39882707595825,67.8605117797852,49.8434867858887,82.1488800048828,261.817887878418,-400.830017089844,704.045654296875,8.93798841886203,82.1488800048828,NA,NA,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965,494.341389842091,5.68074661167229,12.8020943450409,NA
344,-119.379442746261,43.8229176289942,-68.8377950787544,-379.992970860004,0.417369777910283,0.188756662852858,0.508800313962175,20.1403023050382,2,-119.379442746261_43.8229176289942,NA,Egley,45,110,186,576,707,1574,Y,N,299.542419433594,287.6494140625,315.946350097656,299.625457763672,327.226104736328,300.038421630859,319.052978515625,317.015411376953,327.34375,318.111450195312,-442.824249267578,-366.677490234375,-83.7696304321289,-35.6073226928711,-64.825927734375,-11.152416229248,-1.36500132083893,-86.6228103637695,-83.1378707885742,-4.75356531143188,49.5340843200684,42.8961067199707,21.2215328216553,58.7326126098633,311.15517578125,-404.750869750977,760.935699462891,60.411481184673,58.7326126098633,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,413.498953829404,5.75811807822329,14.0345757375547,0.360980868339539
345,-119.38005754,43.703868491,-21.5093877792358,-455.581696128845,0.0416857209104508,0.610882918117106,0.880237848724897,43.6719497953142,1,-119.38005754_43.703868491,EG-B8-1,Egley,45,111,185,509,634,1692,N,N,461.382934570312,488.513214111328,436.464080810547,437.048309326172,416.33935546875,423.953582763672,396.903015136719,401.405548095703,429.390106201172,449.322937011719,-383.443359375,-377.600006103516,-131.01904296875,-11.3234252929688,-92.4646301269531,-53.7974700927734,-16.541353225708,57.8512382507324,78.6324768066406,134.358459472656,196.809875488281,223.277328491211,265.167358398438,237.341766357422,434.072308349609,-380.521682739258,832.766296386719,7.04680477316477,265.167358398438,NA,12,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825,449.067961288981,5.94944250192151,12.7227475155165,0.36450207233429
346,-119.380435296415,43.7170398808227,145.550395917892,-237.056620073318,0.821653584189242,1.42318038109535,0.739703509709159,52.489579475843,1,-119.380435296415_43.7170398808227,NA,Egley,55,110,174,484,609,1761,N,N,316.441131591797,369.281036376953,350.432647705078,322.414306640625,353.541809082031,395.515106201172,396.534149169922,409.194641113281,455.279083251953,457.436248779297,-309.640167236328,-356.190490722656,-3.63372087478638,66.6229095458984,157.587554931641,106.411102294922,125.039169311523,195.29411315918,294.22119140625,403.555328369141,466.596801757812,423.618103027344,544.518798828125,259.453155517578,382.60701599121097,-332.915328979492,767.076416015625,129.323280871971,544.518798828125,9,8,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825,456.676086916746,5.86865746102901,12.4151892002244,NA
347,-119.380719732,43.821988046,261.399674224854,-253.943886566162,0.956070850787109,0.973862461789484,0.656912518492148,38.6533776167985,1,-119.380719732_43.821988046,EG-5-1,Egley,45,111,167,576,707,1574,Y,N,514.803344726562,578.156311035156,505.201263427734,513.101501464844,511.512420654297,468.451232910156,484.966064453125,524.809143066406,530.715942382812,521.718383789062,-114.093955993652,-187.29866027832,86.5998153686523,289.320373535156,251.181106567383,224.563949584961,291.968292236328,305.340942382812,382.545928955078,467.901245117188,501.873748779297,464.668090820312,340.206176757812,435.394989013672,515.343560791016,-150.696308135986,635.812339782715,131.710377390231,501.873748779297,9,8,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,413.498953829404,5.75811807822329,14.0345757375547,0.360980868339539
348,-119.380920948465,43.7867632967528,-59.5612648010254,-403.361338043213,0.579886915963869,0.270573689869466,0.611542567004665,29.9250584591876,2,-119.380920948465_43.7867632967528,NA,Egley,45,111,188,606,737,1535,Y,N,345.93994140625,383.333343505859,345.537750244141,367.294189453125,327.874938964844,318.040435791016,327.646362304688,336.193450927734,322.503967285156,363.636352539062,-430.474609375,-413.780792236328,-264.946105957031,32.5309028625488,-53.6316261291504,5.26461601257324,-41.131778717041,-5.53319931030273,12.5523014068604,41.7259368896484,91.3370971679688,71.6740341186523,72.5440826416016,93.0232543945312,343.800073242188,-422.127700805664,794.110961914062,96.4151703030153,93.0232543945312,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,373.235376959601,6.06242202892076,14.5006405245525,NA
349,-119.381338595,43.824272657,19.9877529501915,-376.503277933598,0.866897724708326,0.809544830532055,0.685833082910617,42.8068284883604,1,-119.381338595_43.824272657,EG-B1-1,Egley,45,111,171,576,707,1574,Y,N,385.022705078125,379.462310791016,366.652679443359,373.059173583984,420.778167724609,381.911712646484,383.114135742188,397.984893798828,431.225128173828,445.699401855469,-432.075469970703,-434.947052001953,-195.3125,80.6070861816406,61.5018692016602,103.139015197754,134.93896484375,-1.19976007938385,48.071216583252,161.868545532227,241.210144042969,177.239318847656,264.497863769531,320.977264404297,396.491030883789,-433.511260986328,877.774871826172,156.224092451511,320.977264404297,13,10,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,424.910977491144,5.67870195614721,13.9159956371069,0.366145461797714
350,-119.381426781281,43.7377379916576,-48.3473091125488,-238.461852264404,0.901247443392999,0.641006763219776,0.784887153401115,30.5458683076796,1,-119.381426781281_43.7377379916576,NA,Egley,45,111,163,544,672,1655,Y,N,145.97119140625,254.918380737305,225.78125,189.102569580078,166.864837646484,149.231887817383,181.617645263672,182.348648071289,177.875045776367,227.433975219727,-379.416290283203,-351.838989257812,-180.461334228516,-33.0158729553223,-77.3098678588867,-27.3972606658936,-22.7790431976318,43.5754203796387,60.3351936340332,51.3292961120605,54.0893669128418,113.579002380371,118.734924316406,121.864707946777,190.114543151855,-365.627639770508,606.85026550293,103.076975941295,121.864707946777,NA,12,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,429.831191433802,5.83786460372338,13.2405263360409,NA
351,-119.381466199227,43.7758990409109,98.0200496673584,-447.455423355103,0.537493961515723,0.7538209264252,0.645687977044408,43.7585210066575,1,-119.381466199227_43.7758990409109,NA,Egley,55,111,180,576,705,1542,Y,N,541.086669921875,607.324523925781,574.866333007812,503.460998535156,573.901489257812,519.408508300781,511.233367919922,514.135131835938,521.522399902344,587.815307617188,-420.735046386719,-412.581359863281,-20.1501388549805,67.3358459472656,58.9198036193848,77.9411773681641,161.692352294922,135.463256835938,207.418853759766,292.969879150391,411.190826416016,347.812957763672,358.199768066406,157.051284790039,545.475473022461,-416.658203125,1008.55035400391,101.913659254214,411.190826416016,NA,10,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,389.355511279343,5.94947681974205,14.3427747547459,NA
352,-119.381892949224,43.8547767873773,125.721337890625,-258.140301513672,1.4433790336396,0.908227978071132,0.644504772185137,42.2880937764933,1,-119.381892949224_43.8547767873773,NA,Egley,45,110,201,537,665,1645,Y,N,399.698333740234,370.015960693359,353.649353027344,364.440856933594,373.100311279297,377.19970703125,402.000732421875,391.139709472656,401.430847167969,405.940582275391,-386.342376708984,-396.211212158203,-89.6604385375977,48.5005569458008,206.873764038086,176.701568603516,170.957092285156,232.396499633789,263.403259277344,295.618408203125,348.633880615234,269.650665283203,257.126068115234,324.178771972656,383.861639404297,-391.276794433594,792.282958984375,241.641092355386,348.633880615234,10,7,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965,480.827415710048,5.63655746131615,13.1300242136381,NA
353,-119.381893447531,43.7608153096847,-109.015702056885,-377.465570831299,-0.684647542103257,0.316080015912574,0.649661026569882,22.1790846311129,2,-119.381893447531_43.7608153096847,NA,Egley,35,110,180,582,713,1535,Y,N,271.867614746094,211.385192871094,262.301147460938,232.532348632812,280.923187255859,268.183502197266,251.771728515625,291.390716552734,289.660614013672,324.482635498047,-333.333343505859,-317.842315673828,-46.2928123474121,-64.0625,-203.181488037109,-124.126457214355,-131.830810546875,-93.8471069335938,-74.0415573120117,-38.5835113525391,3.65153884887695,12.4437379837036,46.7132873535156,84.8516387939453,268.44986877441403,-325.587829589844,657.815979003906,-82.7716679547417,84.8516387939453,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,397.690024748139,5.8678082664689,14.2337071561329,0.36580953001976
354,-119.382285963882,43.7565035235928,-118.449799728394,-353.498377609253,-0.0651471221719121,0.150792900943873,0.584465843330324,21.4450918029953,2,-119.382285963882_43.7565035235928,NA,Egley,45,111,182,582,713,1557,Y,N,108.070175170898,227.56640625,225.493591308594,242.612182617188,252.77082824707,223.880599975586,220.562698364258,254.311920166016,256.761749267578,338.455627441406,-441.754913330078,-386.060607910156,-114.204368591309,-26.4363765716553,-168.083709716797,-124.096382141113,-104.460754394531,-99.6696014404297,-77.2921142578125,-75.449104309082,-8.7449779510498,5.89205741882324,35.4436569213867,17.7683010101318,235.048577880859,-413.907760620117,780.210540771484,-8.35399744014234,35.4436569213867,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,400.329388390937,5.82630012205626,14.156556167987,0.380387812852859
355,-119.382547373937,43.7665693807881,-97.569487953186,-315.705626869202,-0.217639248994225,0.305619529413246,0.208984969657872,11.2767736675975,2,-119.382547373937_43.7665693807881,NA,Egley,35,110,206,581,712,1535,Y,N,211.687911987305,197.010864257812,229.186752319336,214.708633422852,233.619216918945,176.770904541016,206.628341674805,194.68717956543,262.020904541016,255.040679931641,-386.004516601562,-339.437103271484,66.6666641235352,-63.9437561035156,-116.553009033203,-111.558364868164,-98.8142318725586,-99.5438690185547,-131.377212524414,-67.9981002807617,-13.1358966827393,-32.6323432922363,-9.93457698822021,-15.2163572311401,218.136138916016,-362.720809936523,641.045196533203,-21.2097746384205,66.6666641235352,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,391.801258944679,5.96408446056071,14.3945376193506,NA
356,-119.382569816879,43.8295314769537,-23.7907120704651,-289.220129489899,-0.13396708559949,0.259031519319001,0.403510788176806,11.3614273411887,2,-119.382569816879_43.8295314769537,NA,Egley,45,110,180,561,689,1574,Y,N,238.162536621094,269.442260742188,271.149688720703,289.425537109375,257.651245117188,247.583648681641,242.424240112305,247.303833007812,284.280944824219,306.870239257812,-170.652618408203,-213.816925048828,-45.3277549743652,17.1083526611328,21.3299865722656,-14.0433006286621,11.2359552383423,-42.191780090332,-36.8392944335938,18.1086521148682,46.5289878845215,22.0898494720459,6.79205846786499,68.7545852661133,265.429417419434,-192.234771728516,477.522857666016,-12.9860885156592,68.7545852661133,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,435.394331869138,5.57283782905716,13.7656055811516,0.362964779138565
357,-119.383030550422,43.7097209625942,161.896378326416,-211.590605926514,1.42367669112133,1.49910035375069,0.872840793166879,63.8982646229503,1,-119.383030550422_43.7097209625942,NA,Egley,45,110,184,490,615,1738,N,N,363.354034423828,385.404327392578,381.076080322266,382.0224609375,343.457946777344,375.336151123047,372.702392578125,338.678894042969,406.371398925781,386.466156005859,-363.157897949219,-352.517974853516,-102.35026550293,46.8474807739258,116.747970581055,188.54264831543,271.063415527344,184.81950378418,331.926452636719,415.748443603516,518.136108398438,477.544525146484,559.894470214844,460.154235839844,373.48698425293,-357.837936401367,749.624053955078,220.980071125847,559.894470214844,8,6,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825,456.855501244009,5.83503126876626,12.3346881242802,0.43497559428215
358,-119.383671504,43.787999621,97.3965419769287,-400.557461929321,0.775384189691353,1.01946749040851,0.861542200168539,65.880894943908,1,-119.383671504_43.787999621,EG-1-1,Egley,45,111,128,606,737,1544,Y,N,515.625,549.763061523438,488.306823730469,504.604949951172,446.557983398438,465.690765380859,464.046020507812,522.27490234375,511.154205322266,511.516326904297,-409.224731445312,-438.902740478516,-239.805465698242,91.4801712036133,35.5819129943848,101.358413696289,196.569915771484,189.014541625977,257.49560546875,312.050628662109,469.122436523438,425.646850585938,398.478637695312,507.647918701172,497.95400390625,-424.063735961914,920.741058349609,162.373645449196,507.647918701172,10,9,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,373.235376959601,6.06242202892076,14.5006405245525,NA
359,-119.384177505571,43.8178221807106,0.12036212682724,-380.50764080286,0.627443828789786,0.369198566975592,0.528937334558946,22.8250578628792,2,-119.384177505571_43.8178221807106,NA,Egley,45,111,195,573,703,1574,Y,N,366.091186523438,357.690582275391,354.032257080078,371.616088867188,346.588684082031,380.210540771484,465.747131347656,364.715850830078,415.492950439453,384.094757080078,-444.555450439453,-321.650238037109,-54.9516906738281,-56.3816604614258,68.7295455932617,28.8683605194092,111.111114501953,-1.43802130222321,3.31026172637939,83.0786361694336,140.527313232422,106.928535461426,121.044990539551,79.1703186035156,380.628002929688,-383.102844238281,828.650207519531,104.015875649648,140.527313232422,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,396.204934791882,5.89446265348585,14.2272992412524,0.360980868339539
360,-119.384370285218,43.7717862888278,-96.4419767379761,-365.601418876648,-0.41303120426566,0.0802831036191841,0.388883903815344,14.1948605474535,2,-119.384370285218_43.7717862888278,NA,Egley,45,110,172,576,705,1561,Y,N,232.262878417969,277.674255371094,257.122253417969,224.013717651367,291.859222412109,248.618789672852,264.028778076172,280.2841796875,282.397003173828,333.333343505859,-312.246551513672,-317.00390625,-50.0540161132812,10.063362121582,-120.90096282959,-87.507926940918,-115.016960144043,-107.264297485352,-93.607307434082,-59.737476348877,-23.3902759552002,0,-5.54235935211182,21.6089553833008,269.159442138672,-314.625228881836,645.579895019531,-48.4326104860501,21.6089553833008,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,390.421021526666,5.95256393851705,14.3651513496714,NA
361,-119.384450062,43.824674242,202.497459411621,-319.477125549316,1.65313765417586,0.862349128831563,0.490853803284826,49.8155006995568,1,-119.384450062_43.824674242,EG-8-3,Egley,45,111,144,573,703,1574,Y,N,477.382873535156,587.197387695312,519.155578613281,518.796997070312,499.070983886719,463.05419921875,522.596557617188,521.067993164062,542.450866699219,568.972412109375,-363.211944580078,-520.933959960938,-176.243728637695,288.873291015625,330.645172119141,315.406524658203,349.247863769531,264.520416259766,300.063171386719,423.271514892578,450.124328613281,359.168762207031,395.466003417969,379.350677490234,521.974584960937,-442.072952270508,932.184356689453,349.935267782258,450.124328613281,9,4,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,424.910977491144,5.67870195614721,13.9159956371069,0.356421232223511
362,-119.384744831755,43.7146304750762,156.788706588745,-271.540953445435,0.0704185284993848,0.945050696176169,0.934800674827525,44.6836658310105,1,-119.384744831755_43.7146304750762,NA,Egley,45,110,183,490,615,1761,N,N,433.410308837891,473.730285644531,472.823852539062,405.857727050781,361.904754638672,415.857604980469,397.058837890625,421.266235351562,441.213653564453,460.17333984375,-31.2174816131592,-118.374557495117,-55.4675102233887,90.2339401245117,53.1609191894531,124.385101318359,221.815765380859,241.626022338867,306.883087158203,312.518249511719,391.106048583984,402.292572021484,398.535858154297,404.793243408203,428.32966003418,-74.7960195541382,491.390821456909,8.86350169833457,404.793243408203,10,8,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825,460.724177573536,5.82243075535883,12.2933382361223,0.381804406642914
363,-119.386004758102,43.7780160074083,-65.1401738643646,-319.522540807724,0.542470785136325,0.598561070830474,0.666217142746542,31.8151703195257,2,-119.386004758102_43.7780160074083,NA,Egley,45,110,173,576,705,1551,Y,N,224.382949829102,279.907073974609,270.131774902344,253.920837402344,236.938919067383,254.781936645508,274.840637207031,211.309524536133,258.323760986328,279.286254882812,-407.821228027344,-424.161071777344,-171.328674316406,45.1306419372559,-102.834541320801,-73.8671646118164,-77.3195877075195,4.61627244949341,-20.0695743560791,42.0892486572266,126.342712402344,69.2287445068359,80.4167785644531,152.263381958008,254.382366943359,-415.991149902344,687.107482910156,72.9901789854263,152.263381958008,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,386.075451377458,5.96797829032641,14.3721360727213,NA
364,-119.386421431288,43.7365098167792,-19.9285809755325,-377.921006512642,0.0771336513142259,0.544181019509516,0.887239006253621,34.4699540701541,1,-119.386421431288_43.7365098167792,NA,Egley,45,111,175,544,672,1678,Y,N,286.90576171875,360.356353759766,317.933654785156,345.213439941406,368.770751953125,333.059204101562,415.126037597656,355.971893310547,355.655364990234,440.931793212891,-266.514801025391,-268.050537109375,-203.041137695312,-68.2518692016602,1.96463656425476,20.2090587615967,4.04263114929199,47.5177307128906,83.9546203613281,69.4230194091797,112.94603729248,188.381744384766,194.812683105469,189.690124511719,357.992425537109,-267.282669067383,707.446594238281,12.136443956793,194.812683105469,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,437.157225366552,5.84415962842161,13.1510447310165,NA
365,-119.386776843188,43.726659233415,45.0031936645508,-301.864683532715,0.847074198066462,1.0653282171669,0.855742256424623,53.4321664453863,1,-119.386776843188_43.726659233415,NA,Egley,45,111,171,501,628,1761,N,N,344.950225830078,327.357757568359,311.967254638672,316.596923828125,334.034362792969,337.012756347656,377.844085693359,355.282196044922,378.263946533203,385.369262695312,-404.466491699219,-394.899536132812,-216.235626220703,-42.4597358703613,-26.4406776428223,75.2823104858398,130.170318603516,144.21647644043,243.589736938477,247.305892944336,289.502777099609,309.322021484375,369.528137207031,269.002380371094,346.867877197266,-399.683013916016,789.835754394531,147.673281002649,369.528137207031,10,8,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,452.336024490118,5.84709654419887,12.4542120488294,NA
366,-119.387319708685,43.8221492823804,55.6845157623291,-351.84564781189,0.925731856219415,0.691241251164337,0.687075433691514,37.6263581579858,1,-119.387319708685_43.8221492823804,NA,Egley,45,110,194,573,703,1524,Y,N,373.989715576172,455.652160644531,417.627685546875,403.65576171875,429.924987792969,378.508422851562,446.049285888672,374.947967529297,367.617523193359,427.328125,-379.974853515625,-374.365905761719,-91.5443725585938,-51.6173439025879,60.2649002075195,126.778373718262,182.089553833008,108.204521179199,113.662460327148,201.671310424805,281.70166015625,219.458267211914,191.588790893555,226.027404785156,407.530163574219,-377.170379638672,807.302978515625,153.556581677153,281.70166015625,NA,10,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,405.687685665097,5.76772922223349,14.0574518284438,NA
367,-119.387465900433,43.8668235313317,29.4627895355225,-381.60034828186,0.274648577951736,0.698934511385313,0.885506127816356,43.0927591219053,1,-119.387465900433_43.8668235313317,NA,Egley,45,110,195,520,648,1658,Y,N,389.993133544922,429.335357666016,432.441833496094,417.618865966797,406.685241699219,393.552947998047,418.195434570312,435.587188720703,381.273406982422,405.947967529297,-247.155212402344,-316.215270996094,-112.158340454102,-132.448287963867,9.96866989135742,67.5275726318359,90.2255630493164,94.0082626342773,146.15771484375,183.588317871094,263.973693847656,203.248153686523,253.62141418457,287.306213378906,411.063137817383,-281.685241699219,653.103179931641,45.1594751761945,287.306213378906,NA,10,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965,499.216596388286,5.64033975054194,12.8491970155371,0.39137390255928
368,-119.38780798798,43.7303875161014,39.1790545940399,-328.110187959671,0.66487155499875,0.9216016848523,0.893307910886977,52.5448863977915,1,-119.38780798798_43.7303875161014,NA,Egley,45,111,158,501,628,1761,N,N,319.034851074219,403.915313720703,383.647796630859,360.117950439453,374.123138427734,337.386016845703,374.807983398438,375.417755126953,363.836029052734,380.605590820312,-362.865234375,-399.409545898438,-121.931907653809,-40,-2.14285707473755,39.7088012695312,95.4646377563477,97.5292587280273,180.61408996582,244.322845458984,297.635223388672,338.494384765625,333.518768310547,330.294891357422,367.289242553711,-381.137390136719,743.470825195312,108.096710457771,338.494384765625,10,9,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727,445.373196272662,5.89269858483614,12.7672282449641,NA
369,-119.388629203962,43.8561723797845,80.5840581893921,-203.211472511291,0.33309540759966,0.746479942745197,0.890489760221337,20.9671893905807,1,-119.388629203962_43.8561723797845,NA,Egley,45,110,186,537,665,1590,Y,N,345.911956787109,304.595367431641,284.396911621094,285.039367675781,224.137924194336,264.341949462891,289.897521972656,280.122802734375,282.684143066406,276.827362060547,-102.0009765625,-65.044059753418,-27.2468490600586,25.1256275177002,57.8856163024902,70.5187911987305,125.109359741211,157.389099121094,149.336288452148,135.135131835938,177.631576538086,182.749328613281,175.050308227539,211.847671508789,283.795530700684,-83.522518157959,378.828338623047,29.2530783565601,211.847671508789,NA,10,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965,483.974138452629,5.63304344668959,13.0253753799436,NA
370,-119.388714558596,43.8486523655961,-51.9608247756958,-150.414861488342,0.874938102681875,1.28495426134971,0.776399817450327,24.1941140562623,1,-119.388714558596_43.8486523655961,NA,Egley,35,110,189,532,661,1621,Y,N,62.9159088134766,77.580940246582,109.925926208496,92.9692077636719,66.3900451660156,106.702735900879,105.309997558594,104.612602233887,112.578804016113,145.55419921875,-297.217071533203,-291.666656494141,-114.82381439209,-55.0458717346191,-24.3497505187988,-51.5302124023438,-27.7849903106689,-57.5614852905273,-17.5619831085205,27.2771549224854,93.4393615722656,61.6161613464355,66.4605865478516,126.508934020996,98.4540367126465,-294.441864013672,442.771270751953,72.077077297774,126.508934020996,10,10,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,461.281048283439,5.53210601695672,13.3269137858616,0.400244146585464
371,-119.388754563768,43.7191253663891,134.282225418091,-169.299445724487,1.46744617025734,1.2571495210954,0.749225098891351,49.6598561465085,1,-119.388754563768_43.7191253663891,NA,Egley,35,110,190,486,612,1761,N,N,258.4130859375,299.242431640625,302.684356689453,309.941528320312,294.797698974609,248.110412597656,354.579010009766,292.706634521484,322.633483886719,352.708068847656,-266.379730224609,-354.091247558594,-132.088287353516,24.8426628112793,112.157783508301,146.833282470703,250.961013793945,244.598556518555,295.892700195312,372.068237304688,381.647552490234,371.913208007812,381.291168212891,275.749328613281,303.581671142578,-310.235488891602,619.087799072266,208.080697235458,381.647552490234,6,6,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825,463.907127849413,5.80930451132753,12.2258162243398,NA
372,-119.389015492692,43.7967211630526,188.444458580017,-451.79506778717,-0.987157341031978,0.60639069369904,0.875984996056636,26.7002293303773,2,-119.389015492692_43.7967211630526,NA,Egley,45,111,157,599,732,1422,Y,N,694.8505859375,606.96240234375,614.10791015625,645.969482421875,641.470886230469,617.151611328125,639.621704101562,634.89501953125,641.555908203125,665.809753417969,159.057434082031,24.9110317230225,79.1284408569336,225.271881103516,115.825691223145,150.698608398438,210.810806274414,220.909088134766,256.614868164062,258.7001953125,341.573974609375,302.669403076172,388.235290527344,369.121917724609,640.239526367188,91.9842329025269,506.752319335938,-138.767497603877,388.235290527344,NA,12,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739,372.332344727099,6.22881349878359,14.6833849920774,0.436205714941025
373,-119.389499690104,43.8400273793327,57.1110401153564,-357.839298629761,0.336069749015725,0.477390177681145,0.613078293079937,24.0086054120745,2,-119.389499690104_43.8400273793327,NA,Egley,55,110,196,551,681,1612,Y,N,406.916839599609,420.463043212891,434.420013427734,402.061859130859,416.481079101562,406.954528808594,422.859283447266,399.053619384766,410.386566162109,429.906555175781,-193.74137878418,-240.197937011719,-62.0155029296875,62.265567779541,94.890510559082,109.282424926758,100.329437255859,20.8461074829102,158.97737121582,160.742706298828,165.989715576172,158.160400390625,134.259262084961,198.093215942383,414.950338745117,-216.969657897949,623.647933959961,47.7683232437147,198.093215942383,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671,449.243828805558,5.49315768693992,13.5932332484531,NA
