"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","delta_nbr","dnbr","absolute_regrowth","relative_regrowth","max.postfire.nbr","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"395","-119.381893447531_43.7608153096847",-119.381893447531,43.7608153096847,NA,"Egley",35,110,180,582,713,1535,"Y","N",271.867614746094,211.385192871094,262.301147460938,232.532348632812,280.923187255859,268.183502197266,251.771728515625,291.390716552734,289.660614013672,324.482635498047,-333.333343505859,-317.842315673828,-46.2928123474121,-64.0625,-203.181488037109,-124.126457214355,-131.830810546875,-93.8471069335938,-74.0415573120117,-38.5835113525391,3.65153884887695,12.4437379837036,46.7132873535156,84.8516387939453,268.449868774414,-109.015702056885,-325.587829589844,-377.465570831299,657.815979003906,-82.7716679547417,-0.684647542103257,84.8516387939453,0.316080015912574,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"396","-119.382285963882_43.7565035235928",-119.382285963882,43.7565035235928,NA,"Egley",45,111,182,582,713,1557,"Y","N",108.070175170898,227.56640625,225.493591308594,242.612182617188,252.77082824707,223.880599975586,220.562698364258,254.311920166016,256.761749267578,338.455627441406,-441.754913330078,-386.060607910156,-114.204368591309,-26.4363765716553,-168.083709716797,-124.096382141113,-104.460754394531,-99.6696014404297,-77.2921142578125,-75.449104309082,-8.7449779510498,5.89205741882324,35.4436569213867,17.7683010101318,235.048577880859,-118.449799728394,-413.907760620117,-353.498377609253,780.210540771484,-8.35399744014234,-0.0651471221719121,35.4436569213867,0.150792900943873,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"397","-119.382547373937_43.7665693807881",-119.382547373937,43.7665693807881,NA,"Egley",35,110,206,581,712,1535,"Y","N",211.687911987305,197.010864257812,229.186752319336,214.708633422852,233.619216918945,176.770904541016,206.628341674805,194.68717956543,262.020904541016,255.040679931641,-386.004516601562,-339.437103271484,66.6666641235352,-63.9437561035156,-116.553009033203,-111.558364868164,-98.8142318725586,-99.5438690185547,-131.377212524414,-67.9981002807617,-13.1358966827393,-32.6323432922363,-9.93457698822021,-15.2163572311401,218.136138916016,-97.569487953186,-362.720809936523,-315.705626869202,641.045196533203,-21.2097746384205,-0.217639248994225,66.6666641235352,0.305619529413246,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"398","-119.382569816879_43.8295314769537",-119.382569816879,43.8295314769537,NA,"Egley",45,110,180,561,689,1574,"Y","N",238.162536621094,269.442260742188,271.149688720703,289.425537109375,257.651245117188,247.583648681641,242.424240112305,247.303833007812,284.280944824219,306.870239257812,-170.652618408203,-213.816925048828,-45.3277549743652,17.1083526611328,21.3299865722656,-14.0433006286621,11.2359552383423,-42.191780090332,-36.8392944335938,18.1086521148682,46.5289878845215,22.0898494720459,6.79205846786499,68.7545852661133,265.429417419434,-23.7907120704651,-192.234771728516,-289.220129489899,477.522857666016,-12.9860885156592,-0.13396708559949,68.7545852661133,0.259031519319001,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"399","-119.383030550422_43.7097209625942",-119.383030550422,43.7097209625942,NA,"Egley",45,110,184,490,615,1738,"N","N",363.354034423828,385.404327392578,381.076080322266,382.0224609375,343.457946777344,375.336151123047,372.702392578125,338.678894042969,406.371398925781,386.466156005859,-363.157897949219,-352.517974853516,-102.35026550293,46.8474807739258,116.747970581055,188.54264831543,271.063415527344,184.81950378418,331.926452636719,415.748443603516,518.136108398438,477.544525146484,559.894470214844,460.154235839844,373.48698425293,161.896378326416,-357.837936401367,-211.590605926514,749.624053955078,220.980071125847,1.42367669112133,559.894470214844,1.49910035375069,8,6,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"400","-119.384177505571_43.8178221807106",-119.384177505571,43.8178221807106,NA,"Egley",45,111,195,573,703,1574,"Y","N",366.091186523438,357.690582275391,354.032257080078,371.616088867188,346.588684082031,380.210540771484,465.747131347656,364.715850830078,415.492950439453,384.094757080078,-444.555450439453,-321.650238037109,-54.9516906738281,-56.3816604614258,68.7295455932617,28.8683605194092,111.111114501953,-1.43802130222321,3.31026172637939,83.0786361694336,140.527313232422,106.928535461426,121.044990539551,79.1703186035156,380.628002929688,0.12036212682724,-383.102844238281,-380.50764080286,828.650207519531,104.015875649648,0.627443828789786,140.527313232422,0.369198566975592,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"401","-119.384370285218_43.7717862888278",-119.384370285218,43.7717862888278,NA,"Egley",45,110,172,576,705,1561,"Y","N",232.262878417969,277.674255371094,257.122253417969,224.013717651367,291.859222412109,248.618789672852,264.028778076172,280.2841796875,282.397003173828,333.333343505859,-312.246551513672,-317.00390625,-50.0540161132812,10.063362121582,-120.90096282959,-87.507926940918,-115.016960144043,-107.264297485352,-93.607307434082,-59.737476348877,-23.3902759552002,0,-5.54235935211182,21.6089553833008,269.159442138672,-96.4419767379761,-314.625228881836,-365.601418876648,645.579895019531,-48.4326104860501,-0.41303120426566,21.6089553833008,0.0802831036191841,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"402","-119.384744831755_43.7146304750762",-119.384744831755,43.7146304750762,NA,"Egley",45,110,183,490,615,1761,"N","N",433.410308837891,473.730285644531,472.823852539062,405.857727050781,361.904754638672,415.857604980469,397.058837890625,421.266235351562,441.213653564453,460.17333984375,-31.2174816131592,-118.374557495117,-55.4675102233887,90.2339401245117,53.1609191894531,124.385101318359,221.815765380859,241.626022338867,306.883087158203,312.518249511719,391.106048583984,402.292572021484,398.535858154297,404.793243408203,428.32966003418,156.788706588745,-74.7960195541382,-271.540953445435,491.390821456909,8.86350169833457,0.0704185284993848,404.793243408203,0.945050696176169,10,8,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"403","-119.386004758102_43.7780160074083",-119.386004758102,43.7780160074083,NA,"Egley",45,110,173,576,705,1551,"Y","N",224.382949829102,279.907073974609,270.131774902344,253.920837402344,236.938919067383,254.781936645508,274.840637207031,211.309524536133,258.323760986328,279.286254882812,-407.821228027344,-424.161071777344,-171.328674316406,45.1306419372559,-102.834541320801,-73.8671646118164,-77.3195877075195,4.61627244949341,-20.0695743560791,42.0892486572266,126.342712402344,69.2287445068359,80.4167785644531,152.263381958008,254.382366943359,-65.1401738643646,-415.991149902344,-319.522540807724,687.107482910156,72.9901789854263,0.542470785136325,152.263381958008,0.598561070830474,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"404","-119.386421431288_43.7365098167792",-119.386421431288,43.7365098167792,NA,"Egley",45,111,175,544,672,1678,"Y","N",286.90576171875,360.356353759766,317.933654785156,345.213439941406,368.770751953125,333.059204101562,415.126037597656,355.971893310547,355.655364990234,440.931793212891,-266.514801025391,-268.050537109375,-203.041137695312,-68.2518692016602,1.96463656425476,20.2090587615967,4.04263114929199,47.5177307128906,83.9546203613281,69.4230194091797,112.94603729248,188.381744384766,194.812683105469,189.690124511719,357.992425537109,-19.9285809755325,-267.282669067383,-377.921006512642,707.446594238281,12.136443956793,0.0771336513142259,194.812683105469,0.544181019509516,NA,NA,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"405","-119.386776843188_43.726659233415",-119.386776843188,43.726659233415,NA,"Egley",45,111,171,501,628,1761,"N","N",344.950225830078,327.357757568359,311.967254638672,316.596923828125,334.034362792969,337.012756347656,377.844085693359,355.282196044922,378.263946533203,385.369262695312,-404.466491699219,-394.899536132812,-216.235626220703,-42.4597358703613,-26.4406776428223,75.2823104858398,130.170318603516,144.21647644043,243.589736938477,247.305892944336,289.502777099609,309.322021484375,369.528137207031,269.002380371094,346.867877197266,45.0031936645508,-399.683013916016,-301.864683532715,789.835754394531,147.673281002649,0.847074198066462,369.528137207031,1.0653282171669,10,8,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"406","-119.387319708685_43.8221492823804",-119.387319708685,43.8221492823804,NA,"Egley",45,110,194,573,703,1524,"Y","N",373.989715576172,455.652160644531,417.627685546875,403.65576171875,429.924987792969,378.508422851562,446.049285888672,374.947967529297,367.617523193359,427.328125,-379.974853515625,-374.365905761719,-91.5443725585938,-51.6173439025879,60.2649002075195,126.778373718262,182.089553833008,108.204521179199,113.662460327148,201.671310424805,281.70166015625,219.458267211914,191.588790893555,226.027404785156,407.530163574219,55.6845157623291,-377.170379638672,-351.84564781189,807.302978515625,153.556581677153,0.925731856219415,281.70166015625,0.691241251164337,NA,10,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"407","-119.387465900433_43.8668235313317",-119.387465900433,43.8668235313317,NA,"Egley",45,110,195,520,648,1658,"Y","N",389.993133544922,429.335357666016,432.441833496094,417.618865966797,406.685241699219,393.552947998047,418.195434570312,435.587188720703,381.273406982422,405.947967529297,-247.155212402344,-316.215270996094,-112.158340454102,-132.448287963867,9.96866989135742,67.5275726318359,90.2255630493164,94.0082626342773,146.15771484375,183.588317871094,263.973693847656,203.248153686523,253.62141418457,287.306213378906,411.063137817383,29.4627895355225,-281.685241699219,-381.60034828186,653.103179931641,45.1594751761945,0.274648577951736,287.306213378906,0.698934511385313,NA,10,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965
"408","-119.38780798798_43.7303875161014",-119.38780798798,43.7303875161014,NA,"Egley",45,111,158,501,628,1761,"N","N",319.034851074219,403.915313720703,383.647796630859,360.117950439453,374.123138427734,337.386016845703,374.807983398438,375.417755126953,363.836029052734,380.605590820312,-362.865234375,-399.409545898438,-121.931907653809,-40,-2.14285707473755,39.7088012695312,95.4646377563477,97.5292587280273,180.61408996582,244.322845458984,297.635223388672,338.494384765625,333.518768310547,330.294891357422,367.289242553711,39.1790545940399,-381.137390136719,-328.110187959671,743.470825195312,108.096710457771,0.66487155499875,338.494384765625,0.9216016848523,10,9,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"409","-119.388629203962_43.8561723797845",-119.388629203962,43.8561723797845,NA,"Egley",45,110,186,537,665,1590,"Y","N",345.911956787109,304.595367431641,284.396911621094,285.039367675781,224.137924194336,264.341949462891,289.897521972656,280.122802734375,282.684143066406,276.827362060547,-102.0009765625,-65.044059753418,-27.2468490600586,25.1256275177002,57.8856163024902,70.5187911987305,125.109359741211,157.389099121094,149.336288452148,135.135131835938,177.631576538086,182.749328613281,175.050308227539,211.847671508789,283.795530700684,80.5840581893921,-83.522518157959,-203.211472511291,378.828338623047,29.2530783565601,0.33309540759966,211.847671508789,0.746479942745197,NA,10,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965
"410","-119.388714558596_43.8486523655961",-119.388714558596,43.8486523655961,NA,"Egley",35,110,189,532,661,1621,"Y","N",62.9159088134766,77.580940246582,109.925926208496,92.9692077636719,66.3900451660156,106.702735900879,105.309997558594,104.612602233887,112.578804016113,145.55419921875,-297.217071533203,-291.666656494141,-114.82381439209,-55.0458717346191,-24.3497505187988,-51.5302124023438,-27.7849903106689,-57.5614852905273,-17.5619831085205,27.2771549224854,93.4393615722656,61.6161613464355,66.4605865478516,126.508934020996,98.4540367126465,-51.9608247756958,-294.441864013672,-150.414861488342,442.771270751953,72.077077297774,0.874938102681875,126.508934020996,1.28495426134971,10,10,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"411","-119.388754563768_43.7191253663891",-119.388754563768,43.7191253663891,NA,"Egley",35,110,190,486,612,1761,"N","N",258.4130859375,299.242431640625,302.684356689453,309.941528320312,294.797698974609,248.110412597656,354.579010009766,292.706634521484,322.633483886719,352.708068847656,-266.379730224609,-354.091247558594,-132.088287353516,24.8426628112793,112.157783508301,146.833282470703,250.961013793945,244.598556518555,295.892700195312,372.068237304688,381.647552490234,371.913208007812,381.291168212891,275.749328613281,303.581671142578,134.282225418091,-310.235488891602,-169.299445724487,619.087799072266,208.080697235458,1.46744617025734,381.647552490234,1.2571495210954,6,6,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"412","-119.389015492692_43.7967211630526",-119.389015492692,43.7967211630526,NA,"Egley",45,111,157,599,732,1422,"Y","N",694.8505859375,606.96240234375,614.10791015625,645.969482421875,641.470886230469,617.151611328125,639.621704101562,634.89501953125,641.555908203125,665.809753417969,159.057434082031,24.9110317230225,79.1284408569336,225.271881103516,115.825691223145,150.698608398438,210.810806274414,220.909088134766,256.614868164062,258.7001953125,341.573974609375,302.669403076172,388.235290527344,369.121917724609,640.239526367188,188.444458580017,91.9842329025269,-451.79506778717,506.752319335938,-138.767497603877,-0.987157341031978,388.235290527344,0.60639069369904,NA,12,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"413","-119.389499690104_43.8400273793327",-119.389499690104,43.8400273793327,NA,"Egley",55,110,196,551,681,1612,"Y","N",406.916839599609,420.463043212891,434.420013427734,402.061859130859,416.481079101562,406.954528808594,422.859283447266,399.053619384766,410.386566162109,429.906555175781,-193.74137878418,-240.197937011719,-62.0155029296875,62.265567779541,94.890510559082,109.282424926758,100.329437255859,20.8461074829102,158.97737121582,160.742706298828,165.989715576172,158.160400390625,134.259262084961,198.093215942383,414.950338745117,57.1110401153564,-216.969657897949,-357.839298629761,623.647933959961,47.7683232437147,0.336069749015725,198.093215942383,0.477390177681145,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"414","-119.389548480829_43.7819437061763",-119.389548480829,43.7819437061763,NA,"Egley",25,110,181,585,717,1551,"Y","N",101.644241333008,217.325805664062,205.166046142578,182.557281494141,157.709869384766,193.775466918945,193.996246337891,144.617614746094,181.645812988281,212.742584228516,-389.449188232422,-316.969055175781,-137.393356323242,-42.7872848510742,-136.744720458984,-97.488525390625,-116.142784118652,-73.8681488037109,-94.0310745239258,-24.6478881835938,4.52034139633179,-6.37917852401733,8.00413131713867,51.0875053405762,179.118096923828,-103.555249643326,-353.209121704102,-282.673346567154,602.191772460938,20.9440149933668,0.199635928640156,51.0875053405762,0.285216883262788,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
